"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-08","5.82",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","74","H,,S","85",",,W","69",",,W","   10",",,W","   10",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-09","9.62",",,W","0.43",",,W,2400","0.0",",,W","0.0",",,W,2400","78","H,,S","89",",,W","69",",,W","  260",",,W","  250",",,W","25.1",",,W","32.0",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-10","9.17",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","76","H,,S","83",",,W","70",",,W","   20",",,W","   20",",,W","19.9",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-11","4.70",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","77","H,,S","88",",,W","68",",,W","   20",",,W","   30",",,W","21.0",",,W","23.0",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-12","6.04",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","79","H,,S","87",",,W","70",",,W","   30",",,W","   20",",,W","15.0",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-13","2.91",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","77","H,,S","89",",,W","66",",,W","  110",",,W","   30",",,W","13.0",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-14","5.14",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","79","H,,S","87",",,W","71",",,W","  240",",,W","  240",",,W","12.1",",,W","16.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-15","5.82",",,W","0.01",",,W,2400","0.0",",,W","0.0",",,W,2400","80","H,,S","85",",,W","73",",,W","  160",",,W","  170",",,W","17.0",",,W","21.0",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-16","4.47",",,W","0.50",",,W,2400","0.0",",,W","0.0",",,W,2400","77","H,,S","86",",,W","69",",,W","  300",",,W","  300",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-17","5.59",",,W","0.11",",,W,2400","0.0",",,W","0.0",",,W,2400","75","H,,S","85",",,W","68",",,W","   30",",,W","   60",",,W","14.1",",,W","17.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-18","8.50",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","75","H,,S","80",",,W","70",",,W","   30",",,W","   20",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-19","6.49",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","76","H,,S","86",",,W","68",",,W","   80",",,W","   90",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-20","10.07",",,W","0.82",",,W,2400","0.0",",,W","0.0",",,W,2400","75","H,,S","79",",,W","69",",,W","  110",",,W","  110",",,W","16.1",",,W","25.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-21","10.51",",,W","0.13",",,W,2400","0.0",",,W","0.0",",,W,2400","72","H,,S","78",",,W","66",",,W","   10",",,W","   10",",,W","29.1",",,W","36.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-22","8.72",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","69","H,,S","79",",,W","58",",,W","  340",",,W","  350",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-23","6.49",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","70","H,,S","80",",,W","60",",,W","  220",",,W","  210",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-24","11.86",",,W","0.04",",,W,2400","0.0",",,W","0.0",",,W,2400","68","H,,S","72",",,W","63",",,W","  180",",,W","  160",",,W","21.9",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-25","6.71",",,W","0.06",",,W,2400","0.0",",,W","0.0",",,W,2400","71","H,,S","86",",,W","66",",,W","  180",",,W","  180",",,W","15.0",",,W","19.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-26","8.95",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","81","H,,S","93",",,W","72",",,W","  220",",,W","  220",",,W","21.9",",,W","31.1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-27","16.11",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","85","H,,S","93",",,W","78",",,W","  200",",,W","  200",",,W","29.1",",,W","36.0",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-28","11.86",",,W","1.39",",,W,2400","0.0",",,W","0.0",",,W,2400","82","H,,S","91",",,W","67",",,W","  330",",,W","  320",",,W","33.1",",,W","44.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-29","9.40",",,W","0.42",",,W,2400","0.0",",,W","0.0",",,W,2400","72","H,,S","76",",,W","65",",,W","  160",",,W","  160",",,W","23.9",",,W","33.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-30","6.71",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","68","H,,S","73",",,W","61",",,W","   60",",,W","   60",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-31","7.83",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","70","H,,S","85",",,W","60",",,W","  140",",,W","  140",",,W","25.1",",,W","31.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-01","7.83",",,W","0.16",",,W,2400","0.0",",,W","0.0",",,W,2400","76","H,,S","86",",,W","72",",,W","  210",",,W","  200",",,W","21.9",",,W","29.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-02","9.40",",,W","0.02",",,W,2400","0.0",",,W","0.0",",,W,2400","80","H,,S","91",",,W","70",",,W","  220",",,W","  200",",,W","21.0",",,W","27.1",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-03","6.71",",,W","1.79",",,W,2400","0.0",",,W","0.0",",,W,2400","77","H,,S","88",",,W","70",",,W","   70",",,W","  100",",,W","21.0",",,W","28.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-04","7.61",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","79","H,,S","92",",,W","71",",,W","  190",",,W","  190",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-05","12.08",",,W","0.24",",,W,2400","0.0",",,W","0.0",",,W,2400","83","H,,S","91",",,W","69",",,W","  220",",,W","  210",",,W","23.9",",,W","31.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-06","13.42",",,W","0.53",",,W,2400","0.0",",,W","0.0",",,W,2400","69","H,,S","69",",,W","64",",,W","   20",",,W","   10",",,W","21.9",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-07","13.42",",,W","0.30",",,W,2400","0.0",",,W","0.0",",,W,2400","67","H,,S","69",",,W","63",",,W","   40",",,W","   40",",,W","23.0",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-08","17.00",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","67","H,,S","69",",,W","63",",,W","   50",",,W","   50",",,W","23.0",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-09","15.21",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","64","H,,S","68",",,W","60",",,W","   30",",,W","   30",",,W","25.1",",,W","32.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-10","6.71",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","65","H,,S","74",",,W","56",",,W","   10",",,W","  360",",,W","15.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-11","4.47",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","67","H,,S","79",",,W","57",",,W","  180",",,W","  220",",,W","12.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-12","5.82",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","71","H,,S","82",",,W","61",",,W","   80",",,W","   90",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-13","4.47",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","69","H,,S","78",",,W","60",",,W","   80",",,W","   80",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-14","3.80",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","73","H,,S","87",",,W","64",",,W","   60",",,W","   60",",,W","14.1",",,W","16.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-15","6.93",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","74","H,,S","82",",,W","64",",,W","   30",",,W","   20",",,W","14.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-16","6.49",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","76","H,,S","89",",,W","66",",,W","  110",",,W","  170",",,W","15.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-17","3.36",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","79","H,,S","91",",,W","69",",,W","  100",",,W","   20",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-18","8.28",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","73","H,,S","75",",,W","66",",,W","  360",",,W","  360",",,W","21.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-19","9.17",",,W","0.21",",,W,2400","0.0",",,W","0.0",",,W,2400","69","H,,S","76",",,W","66",",,W","   10",",,W","  340",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-20","7.83",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","75","H,,S","93",",,W","66",",,W","  210",",,W","  210",",,W","23.0",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-21","16.11",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","79","H,,S","83",",,W","56",",,W","  210",",,W","  210",",,W","25.9",",,W","38.0",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-22","9.40",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","59","H,,S","64",",,W","51",",,W","   60",",,W","   80",",,W","21.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-23","5.14",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","60","H,,S","71",",,W","50",",,W","   80",",,W","   40",",,W","13.0",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-24","6.49",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","65","H,,S","74",",,W","57",",,W","  120",",,W","   80",",,W","13.0",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-25","8.72",",,W","0.25",",,W,2400","0.0",",,W","0.0",",,W,2400","73","H,,S","84",",,W","61",",,W","  290",",,W","  310",",,W","31.1",",,W","47.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-26","8.72",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","61","H,,S","67",",,W","50",",,W","  320",",,W","  320",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-27","7.61",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","59","H,,S","70",",,W","48",",,W","  200",",,W","  200",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-28","6.04",",,W","0.07",",,W,2400","0.0",",,W","0.0",",,W,2400","58","H,,S","60",",,W","46",",,W","  280",",,W","  280",",,W","16.1",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-29","6.04",",,W","0.02",",,W,2400","0.0",",,W","0.0",",,W,2400","50","H,,S","61",",,W","42",",,W","  100",",,W","  110",",,W","16.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-09-30","7.61",",,W","0.06",",,W,2400","0.0",",,W","0.0",",,W,2400","57","H,,S","62",",,W","53",",,W","   30",",,W","   30",",,W","15.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-10-01","7.16",",,W","1.56",",,W,2400","0.0",",,W","0.0",",,W,2400","61","H,,S","72",",,W","57",",,W","  320",",,W","  320",",,W","18.1",",,W","27.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-10-02","5.14",",,W","0.01",",,W,2400","0.0",",,W","0.0",",,W,2400","62","H,,S","67",",,W","58",",,W","  300",",,W","  290",",,W","15.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-10-03","13.87",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","70","H,,S","88",",,W","59",",,W","  210",",,W","  290",",,W","28.0",",,W","42.9",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-10-04","16.11",",,W","0.04",",,W,2400","0.0",",,W","0.0",",,W,2400","66","H,,S","77",",,W","52",",,W","   30",",,W","   40",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-10-05","7.16",",,W","1.24",",,W,2400","0.0",",,W","0.0",",,W,2400","57","H,,S","65",",,W","54",",,W","  130",",,W","  120",",,W","16.1",",,W","21.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-10-06","8.05",",,W","0.12",",,W,2400","0.0",",,W","0.0",",,W,2400","64","H,,S","70",",,W","57",",,W","   30",",,W","  320",",,W","17.0",",,W","23.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-10-07","10.51",",,W","0.52",",,W,2400","0.0",",,W","0.0",",,W,2400","58","H,,S","63",",,W","57",",,W","   30",",,W","   40",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-10-08","8.72",",,W","0.15",",,W,2400","0.0",",,W","0.0",",,W,2400","69","H,,S","85",",,W","63",",,W","  210",",,W","  200",",,W","21.0",",,W","33.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-10-09","10.29",",,W","0.01",",,W,2400","0.0",",,W","0.0",",,W,2400","76","H,,S","85",",,W","70",",,W","  160",",,W","  200",",,W","21.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-10-10","13.42",",,W","0.35",",,W,2400","0.0",",,W","0.0",",,W,2400","73","H,,S","75",",,W","51",",,W","  260",",,W","  260",",,W","28.0",",,W","42.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-10-11","13.87",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","50","H,,S","51",",,W","40",",,W","  270",",,W","  270",",,W","23.9",",,W","36.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-10-12","6.93",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","40","H,,S","42",",,W","36",",,W","  240",",,W","  240",",,W","14.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-10-13","7.61",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","41","H,,S","53",",,W","32",",,W","  200",",,W","  230",",,W","15.0",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-10-14","5.82",",,W","0.07",",,W,2400","0.0",",,W","0.0",",,W,2400","46","H,,S","54",",,W","38",",,W","  300",",,W","  290",",,W","16.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-10-15","11.41",",,W","0.10",",,W,2400","0.0",",,W","0.0",",,W,2400","44","H,,S","48",",,W","37",",,W","  290",",,W","  310",",,W","19.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-10-16","12.30",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","43","H,,S","59",",,W","34",",,W","  220",",,W","  240",",,W","25.1",",,W","38.0",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-10-17","10.07",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","48","H,,S","51",",,W","38",",,W","  320",",,W","  300",",,W","21.0",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-10-18","5.82",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","45","H,,S","58",",,W","34",",,W","  220",",,W","  220",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-10-19","12.30",",,W","0.03",",,W,2400","0.0",",,W","0.0",",,W,2400","49","H,,S","54",",,W","46",",,W","  210",",,W","  220",",,W","21.0",",,W","33.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-10-20","14.09",",,W","0.00","T,,W,2400","0.0","T,,W","0.0",",,W,2400","48","H,,S","51",",,W","31",",,W","  320",",,W","  310",",,W","35.1",",,W","59.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-10-21","9.17",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","37","H,,S","51",",,W","28",",,W","  200",",,W","  230",",,W","17.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-10-22","7.38",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","48","H,,S","64",",,W","38",",,W","  260",",,W","  280",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-10-23","7.16",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","49","H,,S","54",",,W","38",",,W","  350",",,W","  360",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-10-24","3.58",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","44","H,,S","52",",,W","37",",,W","  120",",,W","  150",",,W","8.9",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-10-25","4.92",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","44","H,,S","53",",,W","37",",,W","   90",",,W","   80",",,W","10.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-10-26","8.95",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","48","H,,S","53",",,W","46",",,W","   30",",,W","   30",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
