"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-02-22","11.63",",,W",,,,,"0.00",",,W,2400","0.0",",,W","3.1",",,W,2400","28","H,,S","35",",,W","21",",,W","  270",",,W","  260",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-02-23","12.75",",,W",,,,,"0.00",",,W,2400","0.0",",,W","3.1",",,W,2400","23","H,,S","28",",,W","15",",,W","  280",",,W","  270",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-02-24","12.30",",,W",,,,,"0.00",",,W,2400","0.0",",,W","2.0",",,W,2400","18","H,,S","25",",,W","12",",,W","  270",",,W","  270",",,W","21.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-02-25","12.97",",,W",,,,,"0.00",",,W,2400","0.0",",,W","2.0",",,W,2400","18","H,,S","22",",,W","6",",,W","  300",",,W","  300",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-02-26","15.43",",,W",,,,,"0.00",",,W,2400","0.0",",,W","2.0",",,W,2400","8","H,,S","18",",,W","1",",,W","  230",",,W","  220",",,W","25.9",",,W","36.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-02-27","11.86",",,W",,,,,"0.00","T,,W,2400","0.0","T,,W","2.0",",,W,2400","11","H,,S","18",",,W","4",",,W","  330",",,W","  320",",,W","29.1",",,W","38.0",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-02-28","9.17",",,W",,,,,"0.00",",,W,2400","0.0",",,W","2.0",",,W,2400","12","H,,S","30",",,W","3",",,W","  180",",,W","  170",",,W","21.0",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-01","9.40",",,W",,,,,"0.29",",,W,2400","3.7",",,W","3.1",",,W,2400","25","H,,S","31",",,W","11",",,W","  350",",,W","   30",",,W","16.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-02","11.18",",,W",,,,,"0.09",",,W,2400","1.4",",,W","5.9",",,W,2400","11","H,,S","14",",,W","1",",,W","  330",",,W","   20",",,W","17.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-03","4.92",",,W",,,,,"0.00","T,,W,2400","0.0","T,,W","5.9",",,W,2400","7","H,,S","19",",,W","-2",",,W","  340",",,W","  340",",,W","14.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-04","6.04",",,W",,,,,"0.00","T,,W,2400","0.1",",,W","5.1",",,W,2400","16","H,,S","27",",,W","12",",,W","  260",",,W","   60",",,W","12.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-05","12.08",",,W",,,,,"0.15",",,W,2400","1.7",",,W","5.1",",,W,2400","21","H,,S","23",",,W","19",",,W","   50",",,W","   50",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-06","6.71",",,W",,,,,"0.00",",,W,2400","0.0",",,W","5.9",",,W,2400","22","H,,S","33",",,W","16",",,W","   90",",,W","   70",",,W","14.1",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-07","7.61",",,W",,,,,"0.00",",,W,2400","0.0",",,W","5.1",",,W,2400","29","H,,S","47",",,W","13",",,W","  210",",,W","   20",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-08","10.51",",,W",,,,,"0.02",",,W,2400","0.3",",,W","2.0",",,W,2400","33","H,,S","38",",,W","21",",,W","   40",",,W","   10",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-09","12.30",",,W",,,,,"0.00",",,W,2400","0.0",",,W","2.0",",,W,2400","27","H,,S","42",",,W","19",",,W","  230",",,W","  230",",,W","23.9",",,W","33.1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-10","11.41",",,W",,,,,"0.00",",,W,2400","0.0",",,W","1.2",",,W,2400","44","H,,S","53",",,W","40",",,W","  230",",,W","  260",",,W","21.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-11","9.17",",,W",,,,,"0.14",",,W,2400","0.4",",,W","0.0",",,W,2400","44","H,,S","50",",,W","34",",,W","   50",",,W","   20",",,W","23.0",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-12","15.21",",,W",,,,,"0.48",",,W,2400","3.2",",,W","3.1",",,W,2400","31","H,,S","34",",,W","14",",,W","   20",",,W","   20",",,W","29.1",",,W","38.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-13","10.74",",,W",,,,,"0.00",",,W,2400","0.0",",,W","3.1",",,W,2400","22","H,,S","39",",,W","11",",,W","  200",",,W","  210",",,W","23.0",",,W","31.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-14","17.90",",,W",,,,,"0.00",",,W,2400","0.0",",,W","2.0",",,W,2400","43","H,,S","53",",,W","37",",,W","  290",",,W","  290",",,W","33.1",",,W","40.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-15","10.29",",,W",,,,,"0.00","T,,W,2400","0.2",",,W","0.0",",,W,2400","37","H,,S","40",",,W","27",",,W","   40",",,W","   40",",,W","21.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-16","17.90",",,W",,,,,"0.00","T,,W,2400","0.0","T,,W","0.0",",,W,2400","24","H,,S","27",",,W","19",",,W","   30",",,W","   30",",,W","29.1",",,W","38.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-17","8.28",",,W",,,,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","26","H,,S","40",",,W","20",",,W","  180",",,W","  190",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-18","11.41",",,W",,,,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","37","H,,S","52",",,W","27",",,W","  130",",,W","  130",",,W","23.0",",,W","31.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-19","12.75",",,W",,,,,"0.19",",,W,2400","0.0",",,W","0.0",",,W,2400","44","H,,S","46",",,W","34",",,W","  300",",,W","  290",",,W","25.1",",,W","32.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-20","7.61",",,W",,,,,"0.04",",,W,2400","0.7",",,W","0.0",",,W,2400","37","H,,S","47",",,W","30",",,W","  300",",,W","  320",",,W","21.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-21","11.41",",,W",,,,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","41","H,,S","58",",,W","30",",,W","  300",",,W","  290",",,W","23.0",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-22","13.42",",,W",,,,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","42","H,,S","41",",,W","26",",,W","  320",",,W","  320",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-23","9.84",",,W",,,,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","27","H,,S","32",",,W","19",",,W","  360",",,W","   10",",,W","17.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-24","7.38",",,W",,,,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","26","H,,S","36",",,W","20",",,W","  270",",,W","  280",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-25","13.20",",,W",,,,,"0.05",",,W,2400","0.6",",,W","1.2",",,W,2400","27","H,,S","31",",,W","20",",,W","  330",",,W","  320",",,W","23.0",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-26","10.51",",,W",,,,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","26","H,,S","39",",,W","15",",,W","  190",",,W","  190",",,W","25.9",",,W","33.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-27","17.45",",,W",,,,,"0.20",",,W,2400","0.0","T,,W","0.0",",,W,2400","39","H,,S","55",",,W","34",",,W","  200",",,W","  210",",,W","29.1",",,W","38.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-28","11.86",",,W",,,,,"0.06",",,W,2400","0.0","T,,W","0.0",",,W,2400","44","H,,S","55",",,W","34",",,W","  250",",,W","  240",",,W","32.0",",,W","40.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-29","10.07",",,W",,,,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","36","H,,S","41",",,W","28",",,W","   20",",,W","   10",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-30","6.04",",,W",,,,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","38","H,,S","57",",,W","25",",,W","  200",",,W","  200",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-03-31","17.22",",,W",,,,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","52","H,,S","68",",,W","41",",,W","  170",",,W","  170",",,W","31.1",",,W","42.9",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-01","18.79",",,W",,,,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","46","H,,S","57",",,W","32",",,W","  250",",,W","  260",",,W","32.0",",,W","42.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-02","10.29",",,W",,,,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","41","H,,S","45",",,W","34",",,W","   40",",,W","   40",",,W","17.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-03","13.65",",,W",,,,,"0.53",",,W,2400","0.0",",,W","0.0",",,W,2400","38","H,,S","43",",,W","35",",,W","  100",",,W","  100",",,W","29.1",",,W","35.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-04","16.55",",,W",,,,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","40","H,,S","48",",,W","34",",,W","  260",",,W","  250",",,W","30.0",",,W","40.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-05","5.82",",,W",,,,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","40","H,,S","51",",,W","31",",,W","  250",",,W","  230",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-06","6.49",",,W",,,,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","42","H,,S","57",",,W","31",",,W","  200",",,W","  200",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-07","6.71",",,W",,,,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","45","H,,S","54",",,W","36",",,W","   40",",,W","   30",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-08","6.93",",,W",,,,,"0.02",",,W,2400","0.0",",,W","0.0",",,W,2400","50","H,,S","60",",,W","40",",,W","   50",",,W","   30",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-09","9.17",",,W",,,,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","49","H,,S","62",",,W","33",",,W","  210",",,W","  220",",,W","23.0",",,W","31.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-10","12.53",",,W",,,,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","58","H,,S","66",",,W","41",",,W","  200",",,W","  200",",,W","28.0",",,W","36.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-11","6.71",",,W",,,,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","55","H,,S","70",",,W","37",",,W","  260",",,W","  250",",,W","19.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-12","14.99",",,W",,,,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","63","H,,S","80",",,W","44",",,W","  200",",,W","  190",",,W","33.1",",,W","44.1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-13","13.20",",,W",,,,,"0.43",",,W,2400","0.0",",,W","0.0",",,W,2400","62","H,,S","69",",,W","42",",,W","  190",",,W","  180",",,W","30.0",",,W","38.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-14","15.66",",,W",,,,,"0.30",",,W,2400","1.4",",,W","0.0",",,W,2400","46","H,,S","63",",,W","30",",,W","  330",",,W","  210",",,W","28.0",",,W","36.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-15","9.40",",,W",,,,,"0.00","T,,W,2400","0.0","T,,W","1.2",",,W,2400","31","H,,S","38",",,W","26",",,W","  340",",,W","  340",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-16","16.11",",,W",,,,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","38","H,,S","52",",,W","26",",,W","  160",",,W","  120",",,W","25.9",",,W","36.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-17","12.30",",,W",,,,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","50","H,,S","62",",,W","40",",,W","  220",",,W","  210",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-18","7.83",",,W",,,,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","48","H,,S","51",",,W","38",",,W","   40",",,W","   40",",,W","19.9",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-19","9.17",",,W",,,,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","46","H,,S","66",",,W","37",",,W","  120",",,W","   60",",,W","16.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-20","10.07",",,W",,,,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","60","H,,S","79",",,W","41",",,W","  200",",,W","  190",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-21","8.95",",,W",,,,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","67","H,,S","74",",,W","58",",,W","  270",",,W","  270",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-22","11.41",",,W",,,,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","54","H,,S","61",",,W","36",",,W","  340",",,W","  340",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-23","8.72",",,W",,,,,"0.02",",,W,2400","0.0",",,W","0.0",",,W,2400","42","H,,S","51",",,W","33",",,W","   40",",,W","   60",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-24","14.99",",,W",,,,,"0.06",",,W,2400","0.0",",,W","0.0",",,W,2400","49","H,,S","64",",,W","39",",,W","  140",",,W","  150",",,W","28.0",",,W","36.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-25","12.75",",,W",,,,,"0.22",",,W,2400","0.0",",,W","0.0",",,W,2400","56","H,,S","70",",,W","45",",,W","  270",",,W","  280",",,W","28.0",",,W","36.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-26","13.20",",,W",,,,,"0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","52","H,,S","57",",,W","40",",,W","   40",",,W","   40",",,W","23.0",",,W","33.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-27","16.55",",,W",,,,,"0.03",",,W,2400","0.0",",,W","0.0",",,W,2400","47","H,,S","60",",,W","42",",,W","  110",",,W","  100",",,W","25.9",",,W","33.1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-28","16.11",",,W",,,,,"0.61",",,W,2400","0.0",",,W","0.0",",,W,2400","50","H,,S","55",",,W","45",",,W","  110",",,W","  110",",,W","28.0",",,W","35.1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-29","7.83",",,W",,,,,"0.61",",,W,2400","0.0","T,,W","0.0",",,W,2400","52","H,,S","59",",,W","47",",,W","  200",",,W","  210",",,W","25.1",",,W","31.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-04-30","10.51",",,W",,,,,"0.01",",,W,2400","0.0",",,W","0.0",",,W,2400","50","H,,S","53",",,W","43",",,W","  250",",,W","  220",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-05-01","13.42",",,W",,,,,"0.09",",,W,2400","0.0",",,W","0.0",",,W,2400","45","H,,S","49",",,W","42",",,W","  240",",,W","  260",",,W","23.0",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2014-05-02","11.41",",,W",,,,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","48","H,,S","53",",,W","46",",,W","  240",",,W","  230",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
